   n, x, y, z
74788, 17, 30, 35
78569, 17, 30, 36
86785, 17, 30, 38
95913, 17, 30, 40
64495, 17, 31, 31
67472, 17, 31, 32
74008, 17, 31, 34
77579, 17, 31, 35
85357, 17, 31, 37
89576, 17, 31, 38
94023, 17, 31, 39
98704, 17, 31, 40
70449, 17, 32, 32
73618, 17, 32, 33
80556, 17, 32, 35
84337, 17, 32, 36
88334, 17, 32, 37
92553, 17, 32, 38
97000, 17, 32, 39
76787, 17, 33, 33
80154, 17, 33, 34
83725, 17, 33, 35
91503, 17, 33, 37
95722, 17, 33, 38
83521, 17, 34, 34
87092, 17, 34, 35
94870, 17, 34, 37
99089, 17, 34, 38
90663, 17, 35, 35
94444, 17, 35, 36
98441, 17, 35, 37
98225, 17, 36, 36
17496, 18, 18, 18
20925, 18, 18, 21
22312, 18, 18, 22
23831, 18, 18, 23
25488, 18, 18, 24
27289, 18, 18, 25
31347, 18, 18, 27
33616, 18, 18, 28
36053, 18, 18, 29
41455, 18, 18, 31
44432, 18, 18, 32
54539, 18, 18, 35
58320, 18, 18, 36
62317, 18, 18, 37
70983, 18, 18, 39
75664, 18, 18, 40
80585, 18, 18, 41
85752, 18, 18, 42
91171, 18, 18, 43
96848, 18, 18, 44
23339, 18, 19, 22
24858, 18, 19, 23
28316, 18, 19, 25
30267, 18, 19, 26
32374, 18, 19, 27
34643, 18, 19, 28
42482, 18, 19, 31
45459, 18, 19, 32
48628, 18, 19, 33
51995, 18, 19, 34
63344, 18, 19, 37
67563, 18, 19, 38
72010, 18, 19, 39
76691, 18, 19, 40
81612, 18, 19, 41
86779, 18, 19, 42
92198, 18, 19, 43
25741, 18, 21, 22
27260, 18, 21, 23
28917, 18, 21, 24
32669, 18, 21, 26
34776, 18, 21, 27
37045, 18, 21, 28
39482, 18, 21, 29
44884, 18, 21, 31
47861, 18, 21, 32
51030, 18, 21, 33
57968, 18, 21, 35
61749, 18, 21, 36
65746, 18, 21, 37
69965, 18, 21, 38
74412, 18, 21, 39
79093, 18, 21, 40
84014, 18, 21, 41
89181, 18, 21, 42
94600, 18, 21, 43
28647, 18, 22, 23
32105, 18, 22, 25
34056, 18, 22, 26
38432, 18, 22, 28
40869, 18, 22, 29
46271, 18, 22, 31
49248, 18, 22, 32
52417, 18, 22, 33
55784, 18, 22, 34
59355, 18, 22, 35
63136, 18, 22, 36
67133, 18, 22, 37
75799, 18, 22, 39
80480, 18, 22, 40
90568, 18, 22, 42
95987, 18, 22, 43
30166, 18, 23, 23
31823, 18, 23, 24
33624, 18, 23, 25
35575, 18, 23, 26
39951, 18, 23, 28
42388, 18, 23, 29
47790, 18, 23, 31
50767, 18, 23, 32
53936, 18, 23, 33
60874, 18, 23, 35
64655, 18, 23, 36
68652, 18, 23, 37
72871, 18, 23, 38
77318, 18, 23, 39
81999, 18, 23, 40
97506, 18, 23, 43
33480, 18, 24, 24
35281, 18, 24, 25
37232, 18, 24, 26
41608, 18, 24, 28
44045, 18, 24, 29
49447, 18, 24, 31
52424, 18, 24, 32
58960, 18, 24, 34
62531, 18, 24, 35
70309, 18, 24, 37
74528, 18, 24, 38
78975, 18, 24, 39
83656, 18, 24, 40
88577, 18, 24, 41
99163, 18, 24, 43
37082, 18, 25, 25
39033, 18, 25, 26
41140, 18, 25, 27
43409, 18, 25, 28
45846, 18, 25, 29
51248, 18, 25, 31
54225, 18, 25, 32
57394, 18, 25, 33
60761, 18, 25, 34
64332, 18, 25, 35
68113, 18, 25, 36
72110, 18, 25, 37
76329, 18, 25, 38
80776, 18, 25, 39
85457, 18, 25, 40
90378, 18, 25, 41
95545, 18, 25, 42
45360, 18, 26, 28
47797, 18, 26, 29
56176, 18, 26, 32
59345, 18, 26, 33
62712, 18, 26, 34
66283, 18, 26, 35
74061, 18, 26, 37
78280, 18, 26, 38
82727, 18, 26, 39
92329, 18, 26, 41
97496, 18, 26, 42
47467, 18, 27, 28
49904, 18, 27, 29
55306, 18, 27, 31
58283, 18, 27, 32
61452, 18, 27, 33
64819, 18, 27, 34
68390, 18, 27, 35
72171, 18, 27, 36
80387, 18, 27, 38
84834, 18, 27, 39
89515, 18, 27, 40
94436, 18, 27, 41
99603, 18, 27, 42
49736, 18, 28, 28
52173, 18, 28, 29
57575, 18, 28, 31
60552, 18, 28, 32
63721, 18, 28, 33
67088, 18, 28, 34
70659, 18, 28, 35
74440, 18, 28, 36
78437, 18, 28, 37
82656, 18, 28, 38
87103, 18, 28, 39
91784, 18, 28, 40
96705, 18, 28, 41
54610, 18, 29, 29
60012, 18, 29, 31
62989, 18, 29, 32
69525, 18, 29, 34
73096, 18, 29, 35
76877, 18, 29, 36
80874, 18, 29, 37
85093, 18, 29, 38
89540, 18, 29, 39
94221, 18, 29, 40
99142, 18, 29, 41
65414, 18, 31, 31
68391, 18, 31, 32
74927, 18, 31, 34
78498, 18, 31, 35
82279, 18, 31, 36
86276, 18, 31, 37
90495, 18, 31, 38
94942, 18, 31, 39
71368, 18, 32, 32
74537, 18, 32, 33
77904, 18, 32, 34
81475, 18, 32, 35
89253, 18, 32, 37
97919, 18, 32, 39
77706, 18, 33, 33
81073, 18, 33, 34
84644, 18, 33, 35
88425, 18, 33, 36
92422, 18, 33, 37
96641, 18, 33, 38
84440, 18, 34, 34
88011, 18, 34, 35
91792, 18, 34, 36
95789, 18, 34, 37
91582, 18, 35, 35
95363, 18, 35, 36
99360, 18, 35, 37
99144, 18, 36, 36
20577, 19, 19, 19
21718, 19, 19, 20
24366, 19, 19, 22
25885, 19, 19, 23
29343, 19, 19, 25
31294, 19, 19, 26
33401, 19, 19, 27
35670, 19, 19, 28
38107, 19, 19, 29
40718, 19, 19, 30
43509, 19, 19, 31
46486, 19, 19, 32
49655, 19, 19, 33
53022, 19, 19, 34
56593, 19, 19, 35
60374, 19, 19, 36
64371, 19, 19, 37
68590, 19, 19, 38
73037, 19, 19, 39
77718, 19, 19, 40
82639, 19, 19, 41
87806, 19, 19, 42
93225, 19, 19, 43
98902, 19, 19, 44
22859, 19, 20, 20
24120, 19, 20, 21
27026, 19, 20, 23
30484, 19, 20, 25
32435, 19, 20, 26
34542, 19, 20, 27
36811, 19, 20, 28
41859, 19, 20, 30
44650, 19, 20, 31
47627, 19, 20, 32
50796, 19, 20, 33
54163, 19, 20, 34
57734, 19, 20, 35
61515, 19, 20, 36
69731, 19, 20, 38
74178, 19, 20, 39
78859, 19, 20, 40
83780, 19, 20, 41
94366, 19, 20, 43
25381, 19, 21, 21
26768, 19, 21, 22
28287, 19, 21, 23
31745, 19, 21, 25
33696, 19, 21, 26
38072, 19, 21, 28
40509, 19, 21, 29
43120, 19, 21, 30
45911, 19, 21, 31
48888, 19, 21, 32
52057, 19, 21, 33
55424, 19, 21, 34
62776, 19, 21, 36
66773, 19, 21, 37
75439, 19, 21, 39
80120, 19, 21, 40
85041, 19, 21, 41
90208, 19, 21, 42
95627, 19, 21, 43
28155, 19, 22, 22
29674, 19, 22, 23
33132, 19, 22, 25
35083, 19, 22, 26
37190, 19, 22, 27
39459, 19, 22, 28
41896, 19, 22, 29
44507, 19, 22, 30
47298, 19, 22, 31
50275, 19, 22, 32
53444, 19, 22, 33
56811, 19, 22, 34
60382, 19, 22, 35
64163, 19, 22, 36
72379, 19, 22, 38
76826, 19, 22, 39
86428, 19, 22, 41
91595, 19, 22, 42
97014, 19, 22, 43
31193, 19, 23, 23
34651, 19, 23, 25
36602, 19, 23, 26
38709, 19, 23, 27
43415, 19, 23, 29
46026, 19, 23, 30
51794, 19, 23, 32
58330, 19, 23, 34
61901, 19, 23, 35
65682, 19, 23, 36
78345, 19, 23, 39
83026, 19, 23, 40
93114, 19, 23, 42
98533, 19, 23, 43
38109, 19, 25, 25
44436, 19, 25, 28
49484, 19, 25, 30
52275, 19, 25, 31
55252, 19, 25, 32
58421, 19, 25, 33
61788, 19, 25, 34
65359, 19, 25, 35
69140, 19, 25, 36
73137, 19, 25, 37
77356, 19, 25, 38
81803, 19, 25, 39
86484, 19, 25, 40
96572, 19, 25, 42
42011, 19, 26, 26
44118, 19, 26, 27
46387, 19, 26, 28
48824, 19, 26, 29
51435, 19, 26, 30
54226, 19, 26, 31
60372, 19, 26, 33
63739, 19, 26, 34
67310, 19, 26, 35
79307, 19, 26, 38
83754, 19, 26, 39
88435, 19, 26, 40
93356, 19, 26, 41
98523, 19, 26, 42
46225, 19, 27, 27
48494, 19, 27, 28
50931, 19, 27, 29
56333, 19, 27, 31
59310, 19, 27, 32
62479, 19, 27, 33
65846, 19, 27, 34
69417, 19, 27, 35
73198, 19, 27, 36
77195, 19, 27, 37
81414, 19, 27, 38
85861, 19, 27, 39
90542, 19, 27, 40
95463, 19, 27, 41
50763, 19, 28, 28
53200, 19, 28, 29
55811, 19, 28, 30
58602, 19, 28, 31
61579, 19, 28, 32
64748, 19, 28, 33
68115, 19, 28, 34
71686, 19, 28, 35
75467, 19, 28, 36
79464, 19, 28, 37
88130, 19, 28, 39
92811, 19, 28, 40
97732, 19, 28, 41
55637, 19, 29, 29
61039, 19, 29, 31
67185, 19, 29, 33
81901, 19, 29, 37
90567, 19, 29, 39
60859, 19, 30, 30
63650, 19, 30, 31
66627, 19, 30, 32
69796, 19, 30, 33
73163, 19, 30, 34
76734, 19, 30, 35
84512, 19, 30, 37
88731, 19, 30, 38
93178, 19, 30, 39
97859, 19, 30, 40
66441, 19, 31, 31
69418, 19, 31, 32
75954, 19, 31, 34
79525, 19, 31, 35
83306, 19, 31, 36
87303, 19, 31, 37
91522, 19, 31, 38
95969, 19, 31, 39
72395, 19, 32, 32
75564, 19, 32, 33
78931, 19, 32, 34
82502, 19, 32, 35
86283, 19, 32, 36
94499, 19, 32, 38
98946, 19, 32, 39
82100, 19, 33, 34
85671, 19, 33, 35
89452, 19, 33, 36
93449, 19, 33, 37
97668, 19, 33, 38
85467, 19, 34, 34
89038, 19, 34, 35
92819, 19, 34, 36
96816, 19, 34, 37
92609, 19, 35, 35
96390, 19, 35, 36
24000, 20, 20, 20
25261, 20, 20, 21
26648, 20, 20, 22
28167, 20, 20, 23
29824, 20, 20, 24
31625, 20, 20, 25
33576, 20, 20, 26
35683, 20, 20, 27
37952, 20, 20, 28
40389, 20, 20, 29
45791, 20, 20, 31
48768, 20, 20, 32
51937, 20, 20, 33
58875, 20, 20, 35
62656, 20, 20, 36
66653, 20, 20, 37
70872, 20, 20, 38
75319, 20, 20, 39
80000, 20, 20, 40
84921, 20, 20, 41
90088, 20, 20, 42
26522, 20, 21, 21
29428, 20, 21, 23
31085, 20, 21, 24
32886, 20, 21, 25
34837, 20, 21, 26
36944, 20, 21, 27
41650, 20, 21, 29
44261, 20, 21, 30
47052, 20, 21, 31
50029, 20, 21, 32
53198, 20, 21, 33
56565, 20, 21, 34
60136, 20, 21, 35
63917, 20, 21, 36
67914, 20, 21, 37
72133, 20, 21, 38
76580, 20, 21, 39
81261, 20, 21, 40
86182, 20, 21, 41
29296, 20, 22, 22
32472, 20, 22, 24
34273, 20, 22, 25
38331, 20, 22, 27
40600, 20, 22, 28
43037, 20, 22, 29
48439, 20, 22, 31
54585, 20, 22, 33
57952, 20, 22, 34
61523, 20, 22, 35
65304, 20, 22, 36
69301, 20, 22, 37
73520, 20, 22, 38
77967, 20, 22, 39
82648, 20, 22, 40
87569, 20, 22, 41
92736, 20, 22, 42
98155, 20, 22, 43
32334, 20, 23, 23
33991, 20, 23, 24
35792, 20, 23, 25
37743, 20, 23, 26
39850, 20, 23, 27
42119, 20, 23, 28
44556, 20, 23, 29
47167, 20, 23, 30
49958, 20, 23, 31
52935, 20, 23, 32
56104, 20, 23, 33
63042, 20, 23, 35
66823, 20, 23, 36
70820, 20, 23, 37
75039, 20, 23, 38
79486, 20, 23, 39
84167, 20, 23, 40
89088, 20, 23, 41
94255, 20, 23, 42
99674, 20, 23, 43
35648, 20, 24, 24
39400, 20, 24, 26
41507, 20, 24, 27
46213, 20, 24, 29
51615, 20, 24, 31
54592, 20, 24, 32
57761, 20, 24, 33
61128, 20, 24, 34
64699, 20, 24, 35
68480, 20, 24, 36
72477, 20, 24, 37
76696, 20, 24, 38
81143, 20, 24, 39
85824, 20, 24, 40
90745, 20, 24, 41
95912, 20, 24, 42
39250, 20, 25, 25
41201, 20, 25, 26
45577, 20, 25, 28
50625, 20, 25, 30
53416, 20, 25, 31
56393, 20, 25, 32
62929, 20, 25, 34
66500, 20, 25, 35
70281, 20, 25, 36
74278, 20, 25, 37
78497, 20, 25, 38
87625, 20, 25, 40
92546, 20, 25, 41
97713, 20, 25, 42
43152, 20, 26, 26
45259, 20, 26, 27
47528, 20, 26, 28
49965, 20, 26, 29
55367, 20, 26, 31
58344, 20, 26, 32
64880, 20, 26, 34
68451, 20, 26, 35
76229, 20, 26, 37
80448, 20, 26, 38
84895, 20, 26, 39
94497, 20, 26, 41
99664, 20, 26, 42
47366, 20, 27, 27
49635, 20, 27, 28
57474, 20, 27, 31
63620, 20, 27, 33
66987, 20, 27, 34
70558, 20, 27, 35
74339, 20, 27, 36
82555, 20, 27, 38
87002, 20, 27, 39
91683, 20, 27, 40
96604, 20, 27, 41
51904, 20, 28, 28
54341, 20, 28, 29
56952, 20, 28, 30
59743, 20, 28, 31
62720, 20, 28, 32
65889, 20, 28, 33
72827, 20, 28, 35
76608, 20, 28, 36
80605, 20, 28, 37
84824, 20, 28, 38
89271, 20, 28, 39
93952, 20, 28, 40
98873, 20, 28, 41
56778, 20, 29, 29
59389, 20, 29, 30
62180, 20, 29, 31
65157, 20, 29, 32
68326, 20, 29, 33
71693, 20, 29, 34
75264, 20, 29, 35
79045, 20, 29, 36
83042, 20, 29, 37
87261, 20, 29, 38
91708, 20, 29, 39
96389, 20, 29, 40
62000, 20, 30, 30
64791, 20, 30, 31
70937, 20, 30, 33
77875, 20, 30, 35
81656, 20, 30, 36
85653, 20, 30, 37
94319, 20, 30, 39
99000, 20, 30, 40
67582, 20, 31, 31
70559, 20, 31, 32
77095, 20, 31, 34
80666, 20, 31, 35
88444, 20, 31, 37
92663, 20, 31, 38
73536, 20, 32, 32
76705, 20, 32, 33
80072, 20, 32, 34
83643, 20, 32, 35
91421, 20, 32, 37
95640, 20, 32, 38
79874, 20, 33, 33
83241, 20, 33, 34
86812, 20, 33, 35
94590, 20, 33, 37
98809, 20, 33, 38
86608, 20, 34, 34
90179, 20, 34, 35
93960, 20, 34, 36
93750, 20, 35, 35
97531, 20, 35, 36
27783, 21, 21, 21
29170, 21, 21, 22
30689, 21, 21, 23
32346, 21, 21, 24
34147, 21, 21, 25
36098, 21, 21, 26
38205, 21, 21, 27
40474, 21, 21, 28
42911, 21, 21, 29
45522, 21, 21, 30
57826, 21, 21, 34
69175, 21, 21, 37
73394, 21, 21, 38
77841, 21, 21, 39
87443, 21, 21, 41
92610, 21, 21, 42
30557, 21, 22, 22
32076, 21, 22, 23
33733, 21, 22, 24
35534, 21, 22, 25
37485, 21, 22, 26
41861, 21, 22, 28
44298, 21, 22, 29
46909, 21, 22, 30
49700, 21, 22, 31
52677, 21, 22, 32
55846, 21, 22, 33
59213, 21, 22, 34
62784, 21, 22, 35
66565, 21, 22, 36
70562, 21, 22, 37
74781, 21, 22, 38
79228, 21, 22, 39
83909, 21, 22, 40
88830, 21, 22, 41
93997, 21, 22, 42
99416, 21, 22, 43
33595, 21, 23, 23
35252, 21, 23, 24
37053, 21, 23, 25
39004, 21, 23, 26
43380, 21, 23, 28
45817, 21, 23, 29
48428, 21, 23, 30
51219, 21, 23, 31
54196, 21, 23, 32
57365, 21, 23, 33
60732, 21, 23, 34
64303, 21, 23, 35
68084, 21, 23, 36
72081, 21, 23, 37
76300, 21, 23, 38
80747, 21, 23, 39
85428, 21, 23, 40
90349, 21, 23, 41
95516, 21, 23, 42
36909, 21, 24, 24
38710, 21, 24, 25
40661, 21, 24, 26
42768, 21, 24, 27
45037, 21, 24, 28
47474, 21, 24, 29
50085, 21, 24, 30
52876, 21, 24, 31
55853, 21, 24, 32
59022, 21, 24, 33
62389, 21, 24, 34
69741, 21, 24, 36
73738, 21, 24, 37
77957, 21, 24, 38
82404, 21, 24, 39
87085, 21, 24, 40
92006, 21, 24, 41
40511, 21, 25, 25
42462, 21, 25, 26
44569, 21, 25, 27
46838, 21, 25, 28
49275, 21, 25, 29
51886, 21, 25, 30
54677, 21, 25, 31
57654, 21, 25, 32
64190, 21, 25, 34
67761, 21, 25, 35
71542, 21, 25, 36
75539, 21, 25, 37
79758, 21, 25, 38
84205, 21, 25, 39
88886, 21, 25, 40
93807, 21, 25, 41
98974, 21, 25, 42
44413, 21, 26, 26
46520, 21, 26, 27
51226, 21, 26, 29
53837, 21, 26, 30
56628, 21, 26, 31
59605, 21, 26, 32
66141, 21, 26, 34
69712, 21, 26, 35
81709, 21, 26, 38
86156, 21, 26, 39
90837, 21, 26, 40
95758, 21, 26, 41
48627, 21, 27, 27
53333, 21, 27, 29
58735, 21, 27, 31
64881, 21, 27, 33
68248, 21, 27, 34
71819, 21, 27, 35
79597, 21, 27, 37
88263, 21, 27, 39
92944, 21, 27, 40
97865, 21, 27, 41
53165, 21, 28, 28
61004, 21, 28, 31
63981, 21, 28, 32
67150, 21, 28, 33
70517, 21, 28, 34
81866, 21, 28, 37
90532, 21, 28, 39
95213, 21, 28, 40
58039, 21, 29, 29
63441, 21, 29, 31
66418, 21, 29, 32
69587, 21, 29, 33
72954, 21, 29, 34
76525, 21, 29, 35
80306, 21, 29, 36
84303, 21, 29, 37
88522, 21, 29, 38
92969, 21, 29, 39
97650, 21, 29, 40
63261, 21, 30, 30
66052, 21, 30, 31
69029, 21, 30, 32
72198, 21, 30, 33
75565, 21, 30, 34
79136, 21, 30, 35
82917, 21, 30, 36
86914, 21, 30, 37
95580, 21, 30, 39
68843, 21, 31, 31
71820, 21, 31, 32
78356, 21, 31, 34
81927, 21, 31, 35
85708, 21, 31, 36
89705, 21, 31, 37
93924, 21, 31, 38
98371, 21, 31, 39
74797, 21, 32, 32
77966, 21, 32, 33
81333, 21, 32, 34
84904, 21, 32, 35
88685, 21, 32, 36
92682, 21, 32, 37
96901, 21, 32, 38
81135, 21, 33, 33
84502, 21, 33, 34
88073, 21, 33, 35
95851, 21, 33, 37
87869, 21, 34, 34
91440, 21, 34, 35
99218, 21, 34, 37
95011, 21, 35, 35
31944, 22, 22, 22
33463, 22, 22, 23
35120, 22, 22, 24
36921, 22, 22, 25
38872, 22, 22, 26
40979, 22, 22, 27
43248, 22, 22, 28
45685, 22, 22, 29
48296, 22, 22, 30
51087, 22, 22, 31
57233, 22, 22, 33
60600, 22, 22, 34
64171, 22, 22, 35
67952, 22, 22, 36
71949, 22, 22, 37
80615, 22, 22, 39
85296, 22, 22, 40
90217, 22, 22, 41
95384, 22, 22, 42
34982, 22, 23, 23
38440, 22, 23, 25
40391, 22, 23, 26
44767, 22, 23, 28
47204, 22, 23, 29
49815, 22, 23, 30
52606, 22, 23, 31
55583, 22, 23, 32
62119, 22, 23, 34
65690, 22, 23, 35
69471, 22, 23, 36
73468, 22, 23, 37
77687, 22, 23, 38
82134, 22, 23, 39
86815, 22, 23, 40
38296, 22, 24, 24
46424, 22, 24, 28
54263, 22, 24, 31
57240, 22, 24, 32
60409, 22, 24, 33
63776, 22, 24, 34
67347, 22, 24, 35
71128, 22, 24, 36
75125, 22, 24, 37
83791, 22, 24, 39
88472, 22, 24, 40
93393, 22, 24, 41
98560, 22, 24, 42
41898, 22, 25, 25
43849, 22, 25, 26
45956, 22, 25, 27
48225, 22, 25, 28
53273, 22, 25, 30
56064, 22, 25, 31
59041, 22, 25, 32
62210, 22, 25, 33
65577, 22, 25, 34
69148, 22, 25, 35
72929, 22, 25, 36
76926, 22, 25, 37
81145, 22, 25, 38
85592, 22, 25, 39
90273, 22, 25, 40
95194, 22, 25, 41
47907, 22, 26, 27
50176, 22, 26, 28
55224, 22, 26, 30
58015, 22, 26, 31
64161, 22, 26, 33
71099, 22, 26, 35
78877, 22, 26, 37
83096, 22, 26, 38
87543, 22, 26, 39
92224, 22, 26, 40
97145, 22, 26, 41
50014, 22, 27, 27
52283, 22, 27, 28
60122, 22, 27, 31
63099, 22, 27, 32
66268, 22, 27, 33
69635, 22, 27, 34
73206, 22, 27, 35
76987, 22, 27, 36
80984, 22, 27, 37
85203, 22, 27, 38
89650, 22, 27, 39
99252, 22, 27, 41
54552, 22, 28, 28
56989, 22, 28, 29
59600, 22, 28, 30
62391, 22, 28, 31
65368, 22, 28, 32
68537, 22, 28, 33
71904, 22, 28, 34
75475, 22, 28, 35
79256, 22, 28, 36
83253, 22, 28, 37
87472, 22, 28, 38
91919, 22, 28, 39
96600, 22, 28, 40
59426, 22, 29, 29
62037, 22, 29, 30
67805, 22, 29, 32
70974, 22, 29, 33
74341, 22, 29, 34
77912, 22, 29, 35
81693, 22, 29, 36
85690, 22, 29, 37
89909, 22, 29, 38
94356, 22, 29, 39
64648, 22, 30, 30
70416, 22, 30, 32
73585, 22, 30, 33
76952, 22, 30, 34
80523, 22, 30, 35
84304, 22, 30, 36
88301, 22, 30, 37
96967, 22, 30, 39
70230, 22, 31, 31
79743, 22, 31, 34
83314, 22, 31, 35
91092, 22, 31, 37
95311, 22, 31, 38
99758, 22, 31, 39
76184, 22, 32, 32
79353, 22, 32, 33
82720, 22, 32, 34
86291, 22, 32, 35
90072, 22, 32, 36
94069, 22, 32, 37
85889, 22, 33, 34
89460, 22, 33, 35
93241, 22, 33, 36
97238, 22, 33, 37
89256, 22, 34, 34
92827, 22, 34, 35
96608, 22, 34, 36
96398, 22, 35, 35
36501, 23, 23, 23
38158, 23, 23, 24
39959, 23, 23, 25
41910, 23, 23, 26
44017, 23, 23, 27
46286, 23, 23, 28
48723, 23, 23, 29
51334, 23, 23, 30
57102, 23, 23, 32
60271, 23, 23, 33
63638, 23, 23, 34
67209, 23, 23, 35
70990, 23, 23, 36
79206, 23, 23, 38
83653, 23, 23, 39
93255, 23, 23, 41
98422, 23, 23, 42
39815, 23, 24, 24
41616, 23, 24, 25
43567, 23, 24, 26
45674, 23, 24, 27
47943, 23, 24, 28
50380, 23, 24, 29
52991, 23, 24, 30
61928, 23, 24, 33
65295, 23, 24, 34
68866, 23, 24, 35
72647, 23, 24, 36
76644, 23, 24, 37
80863, 23, 24, 38
89991, 23, 24, 40
45368, 23, 25, 26
47475, 23, 25, 27
49744, 23, 25, 28
52181, 23, 25, 29
54792, 23, 25, 30
57583, 23, 25, 31
63729, 23, 25, 33
67096, 23, 25, 34
70667, 23, 25, 35
74448, 23, 25, 36
78445, 23, 25, 37
87111, 23, 25, 39
96713, 23, 25, 41
47319, 23, 26, 26
49426, 23, 26, 27
51695, 23, 26, 28
54132, 23, 26, 29
56743, 23, 26, 30
59534, 23, 26, 31
62511, 23, 26, 32
65680, 23, 26, 33
72618, 23, 26, 35
80396, 23, 26, 37
84615, 23, 26, 38
89062, 23, 26, 39
93743, 23, 26, 40
98664, 23, 26, 41
51533, 23, 27, 27
53802, 23, 27, 28
56239, 23, 27, 29
64618, 23, 27, 32
67787, 23, 27, 33
71154, 23, 27, 34
78506, 23, 27, 36
82503, 23, 27, 37
86722, 23, 27, 38
91169, 23, 27, 39
95850, 23, 27, 40
56071, 23, 28, 28
61119, 23, 28, 30
63910, 23, 28, 31
66887, 23, 28, 32
70056, 23, 28, 33
73423, 23, 28, 34
76994, 23, 28, 35
80775, 23, 28, 36
84772, 23, 28, 37
88991, 23, 28, 38
93438, 23, 28, 39
98119, 23, 28, 40
60945, 23, 29, 29
63556, 23, 29, 30
69324, 23, 29, 32
72493, 23, 29, 33
75860, 23, 29, 34
79431, 23, 29, 35
83212, 23, 29, 36
87209, 23, 29, 37
95875, 23, 29, 39
66167, 23, 30, 30
71935, 23, 30, 32
75104, 23, 30, 33
78471, 23, 30, 34
82042, 23, 30, 35
85823, 23, 30, 36
89820, 23, 30, 37
98486, 23, 30, 39
71749, 23, 31, 31
74726, 23, 31, 32
88614, 23, 31, 36
92611, 23, 31, 37
96830, 23, 31, 38
77703, 23, 32, 32
80872, 23, 32, 33
84239, 23, 32, 34
87810, 23, 32, 35
91591, 23, 32, 36
95588, 23, 32, 37
99807, 23, 32, 38
84041, 23, 33, 33
90979, 23, 33, 35
94760, 23, 33, 36
98757, 23, 33, 37
90775, 23, 34, 34
94346, 23, 34, 35
98127, 23, 34, 36
97917, 23, 35, 35
41472, 24, 24, 24
43273, 24, 24, 25
45224, 24, 24, 26
49600, 24, 24, 28
52037, 24, 24, 29
57439, 24, 24, 31
60416, 24, 24, 32
63585, 24, 24, 33
66952, 24, 24, 34
70523, 24, 24, 35
78301, 24, 24, 37
82520, 24, 24, 38
86967, 24, 24, 39
91648, 24, 24, 40
96569, 24, 24, 41
45074, 24, 25, 25
47025, 24, 25, 26
49132, 24, 25, 27
51401, 24, 25, 28
53838, 24, 25, 29
56449, 24, 25, 30
65386, 24, 25, 33
68753, 24, 25, 34
72324, 24, 25, 35
76105, 24, 25, 36
80102, 24, 25, 37
98370, 24, 25, 41
48976, 24, 26, 26
51083, 24, 26, 27
53352, 24, 26, 28
55789, 24, 26, 29
61191, 24, 26, 31
64168, 24, 26, 32
67337, 24, 26, 33
70704, 24, 26, 34
74275, 24, 26, 35
82053, 24, 26, 37
86272, 24, 26, 38
90719, 24, 26, 39
95400, 24, 26, 40
53190, 24, 27, 27
55459, 24, 27, 28
57896, 24, 27, 29
63298, 24, 27, 31
66275, 24, 27, 32
69444, 24, 27, 33
72811, 24, 27, 34
76382, 24, 27, 35
80163, 24, 27, 36
84160, 24, 27, 37
88379, 24, 27, 38
92826, 24, 27, 39
97507, 24, 27, 40
60165, 24, 28, 29
65567, 24, 28, 31
68544, 24, 28, 32
71713, 24, 28, 33
75080, 24, 28, 34
82432, 24, 28, 36
86429, 24, 28, 37
90648, 24, 28, 38
95095, 24, 28, 39
99776, 24, 28, 40
62602, 24, 29, 29
65213, 24, 29, 30
68004, 24, 29, 31
74150, 24, 29, 33
77517, 24, 29, 34
84869, 24, 29, 36
88866, 24, 29, 37
93085, 24, 29, 38
97532, 24, 29, 39
67824, 24, 30, 30
70615, 24, 30, 31
73592, 24, 30, 32
76761, 24, 30, 33
80128, 24, 30, 34
83699, 24, 30, 35
95696, 24, 30, 38
73406, 24, 31, 31
82919, 24, 31, 34
86490, 24, 31, 35
90271, 24, 31, 36
94268, 24, 31, 37
98487, 24, 31, 38
79360, 24, 32, 32
82529, 24, 32, 33
85896, 24, 32, 34
89467, 24, 32, 35
97245, 24, 32, 37
85698, 24, 33, 33
89065, 24, 33, 34
92636, 24, 33, 35
96417, 24, 33, 36
92432, 24, 34, 34
96003, 24, 34, 35
99784, 24, 34, 36
99574, 24, 35, 35
46875, 25, 25, 25
48826, 25, 25, 26
53202, 25, 25, 28
55639, 25, 25, 29
58250, 25, 25, 30
61041, 25, 25, 31
64018, 25, 25, 32
67187, 25, 25, 33
70554, 25, 25, 34
74125, 25, 25, 35
77906, 25, 25, 36
81903, 25, 25, 37
86122, 25, 25, 38
90569, 25, 25, 39
95250, 25, 25, 40
50777, 25, 26, 26
52884, 25, 26, 27
55153, 25, 26, 28
57590, 25, 26, 29
60201, 25, 26, 30
62992, 25, 26, 31
65969, 25, 26, 32
72505, 25, 26, 34
76076, 25, 26, 35
83854, 25, 26, 37
97201, 25, 26, 40
54991, 25, 27, 27
57260, 25, 27, 28
65099, 25, 27, 31
68076, 25, 27, 32
71245, 25, 27, 33
74612, 25, 27, 34
90180, 25, 27, 38
94627, 25, 27, 39
99308, 25, 27, 40
59529, 25, 28, 28
61966, 25, 28, 29
64577, 25, 28, 30
67368, 25, 28, 31
70345, 25, 28, 32
73514, 25, 28, 33
76881, 25, 28, 34
84233, 25, 28, 36
